"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
25,2,"NHCR","1853",NA,NA,"","",25,2,"NHCR","1853",NA,"053722D",25,2,17,6,30,"PM",7,0,0,0,0,NA,"GROVETON","144.25",33,15,4,2,0,"E","",2,"0","A","Y","GROVETON BRANCH","1","0.0001",1,"WS","000002",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"25,000","0","M302","M101",0,2,0,2,"M302",1,"1",0,"25,000",NA,"33C007",2,0,0,1,0,0,0,11,NA,NA,NA,1,1,NA,"3",NA,"",NA,"1,340",NA,2025,0,1,0,0,0,1,"COOS",7,0,0,NA,"N","0",0,"AT APPROXIMATELY 6:30 PM, THE OPERATOR OF THE PETTIBONE (ON-TRACK MACHINERY) WAS PLOWING SNOW ON THE","NEW HAMPSHIRE. CENTRAL RAILROAD IN A NORTHERN DIRECTION AT APPROXIMATELY MILE POST 144 25 BEFORE PR","OCEEDING ACROSS THE RAILROAD CROSSING THE OPERATOR SAW THE WAY TO BE CLEAR OF ANY ONCOMING TRAFFIC A","ND PROCEEDED ACROSS THE RT 3 CROSSING UNFORTUNATELY GETTING STUCK IN THE CROSSING UNABLE TO PASS THR","OUGH. AN ONCOMING TRACTOR-TRAILER TRUCK TRAVELING SOUTHBOUND ON RT 3 ROUNDED THE BEND FROM APPROXIMA","TELY 1000 FEET HAD A CLEAR VIEW TO THE ON-TRACK MACHINE WITH ITS BEACON AND WORK LIGHTS ON OBSTRUCTI","NG THE CROSSING. THE TRUCK DRIVER OPERATOR DIDN'T SLOW DOWN OR YIELD TO THE OCCUPIED CROSSING. IT WA","S REPORTED THAT HE NEVER HIT HIS BRAKES AND WAS TRAVELING AT APPROXIMATELY 50 MPH STRIKING THE PETTI","BONE DIRECTLY IN THE CENTER OF THE MACHINE ON THE MACHINE OPERATOR'S SIDE THE IMPACT SENT THE MACHIN","E APPROXIMATELY 50 FEET FROM THE CROSSING SPINNING II AROUND 180"" PROJECTING THE OPERATOR THROUGH TH","E DRIVER SIDE WINDSHIELD HIM FLYING APPROXIMATELY 80 FEEL INTO THE SOUTHEAST SIDE SNOW BANK OF THE R","T 3 CROSSING. THE TRACTOR TRAILER JACKKNIFED FROM THE IMPACT AND ENDED UP OFF THE ROAD ON THE SOUTHW","EST SIDE OR THE CROSSING WITH PORTIONS OF THE TRAILER OUT IN THE ROAD, AND SOME OF THE MANIFEST OF 2","X 6 LUMBER SCATTERED ALONG THE HIGHWAY.","",0,44.58104,-71.5336,2,NA,"","","","SYSTEM"
25,2,"UP","0225HL006",NA,NA,"","",25,2,"BNSF","HL0225103",NA,"",25,2,3,7,59,"PM",1,0,0,0,0,NA,"ST JOSEPH","60.5",29,70,3,2,6,"E","YSJ6",1,"0","8","Y","TRACK 100","1","",2,"UP","000539",1,"N","",NA,0,"",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,490","0","M501","",0,0,0,0,"M501",2,"1",6,"55,803",NA,"29C021",0,0,0,1,0,0,0,4,29,NA,NA,2,6,NA,"CL",NA,"",NA,"498",NA,2025,0,0,0,0,0,0,"BUCHANAN",21,NA,NA,NA,"N","437",1,"REMOTE CONTROLLED YARD JOB WAS TAKING TRANSFER TO BNSF YARD AND ENCOUNTERED A FACING POINT SWITCH TH","AT HAD BEEN LINED BUT NOT LATCHED. WHILE TRAVERSING SWITCH, POINTS GAPPED, LOCOMOTIVE WHEEL CLIMBED","SWITCH POINT, CAUSING TRAIN TO DERAIL. BNSF STATESTHAT SWITCH IS NOT USED BY THEIR CREWS AS THEY SPO","T THAT INDUSTRY FROM THE OPPOSITE END. BNSF MANAGER STATES THAT THERE IS A HOMELESS POPULATION IN TH","E AREA THAT COULD HAVE DISTURBED THE SWITCH. **BNSF MAINTAINS TRACK. BNSF TRACK DAMAGE = $53,313**","","","","","","","","","","",3,39.738832,-94.8557,2,5,"K","","","ST. JOSEPH (BNSF)"
25,2,"UP","0225HL009",NA,NA,"","",25,2,"UP","0225HL009",NA,"",25,2,8,2,47,"AM",1,0,0,0,0,NA,"KANSAS CITY","278.4",29,36,4,1,4,"E","MNPI",3,"16,100","1","Y","YARD 301","1","",2,"TTGX","993070",13,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,"92,670","1,200","T206","",0,0,0,0,"T206",2,"1",4,"93,870",NA,"29C095",0,0,0,1,0,1,0,3,2,3,2,1,6,NA,"CL",NA,"",NA,"193",NA,2025,0,0,0,0,0,0,"JACKSON",95,0,0,NA,"N","11659",2,"MNPIN-07 WAS SHOVING INTO 301 WHEN THE TRAIN DERAILED DUE TO A POORLY MAINTAINED CURVE THERE WAS NOT","ENOUGH SPIKES TO HOLD THE RAIL. THIS TRACK DERAILED THE TTGX993070 ON THE 301 LEAD INTO 211.","","","","","","","","","","","","","",0,39.122326,-94.505347,2,5,"L","","","KC METRO (NEFF)"
25,2,"FEC","X13021125",25,2,"BLF","20250257",25,2,"FEC","X13021125",NA,"272150H",25,2,11,2,53,"PM",7,0,0,0,0,NA,"MALABAR","201.5",12,75,2,1,0,"","",2,"0","","","WEST MAIN","6","8.6",1,"","",0,"","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","2,577","M308","",0,0,0,1,"M308",1,"6",110,"25,542",NA,"12C009",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,"2",NA,"",NA,"381",NA,2025,0,0,0,0,0,0,"BREVARD",9,NA,NA,NA,"","569",2,"BLF727 WAS TRAVELING S/B ON THE WEST MAIN WHEN THEY OBSERVED A VEHICLE DRIVING FROM WEST TO EAST THR","OUGH THE LOWERED GATES AT MP201.50. THE VEHICLE STRUCK THE SIDE OF THE LOCOMOTIVE. THE CREW SOUNDED","THE HORN AND PLACED THE TRAIN INTO EMERGENCY WHEN THE VEHICLE STRUCK THE TRAIN. THE DRIVER SUSTAINED","UNKNOWN INJURIES AND WAS TRANSPORTED TO THE HOSPITAL. BLVD DAMAGE COST: $22,965.","","","","","","","","","","","",NA,27.98293,-80.55597,1,1,"B","R","","SYSTEM"
25,2,"ATK","184623",25,2,"SEPA","SEPA020625",25,2,"ATK","184623",NA,"",25,2,6,6,18,"PM",11,0,0,0,0,NA,"RIDLEY PARK","0011.7",42,30,4,1,0,"","",NA,"0","","","MAIN TRACK 4","7","2.3",1,"","",0,"","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","M406","",0,0,0,0,"M406",1,"7",25,"5,475,916",NA,"42C045",0,0,0,0,0,0,0,NA,NA,NA,NA,1,2,NA,"6",NA,"",NA,"195",NA,2025,0,0,0,0,0,0,"DELAWARE",45,NA,NA,NA,"","",NA,"SEPTA (Southern Pennsylvania Transportation Authority) Train SE3223 (06) was stopped South of Prospe","ct Park Station on No.4 Track on the PW line, due to a fire reported under the first coach car.","","","","","","","","","","","","","",NA,39.8669,-75.334,1,1,"A","D","J","PW LINE"
25,2,"CC","1719902",NA,NA,"","",25,2,"CC","1719902",NA,"307463A",25,2,12,9,45,"AM",7,24,0,0,0,NA,"FONDA","411.33",19,13,2,6,37,"R","L 56",1,"8,960","1","Y","SINGLE MAIN TRACKS","3","3.90",1,"CN","008958",1,"","",NA,0,"",3,0,0,0,0,2,0,0,0,0,59,0,20,0,0,0,0,0,0,0,"240,000","0","M302","",0,1,0,1,"M302",1,"3",37,"240,000",NA,"19C151",1,0,0,1,0,1,0,6,43,6,43,1,6,NA,"6",NA,"",NA,"74",NA,2025,0,0,0,0,0,1,"POCAHONTAS",151,NA,NA,NA,"N","4710",2,"VEHICLE OPERATOR FAILED TO YIELD FOR THE APPROACHING TRAIN AND WAS STRUCK.","","","","","","","","","","","","","","",0,42.584274,-94.874928,2,NA,"","","","CHEROKEE"
25,2,"UP","0225MA038",NA,NA,"","",25,2,"UP","0225MA038",NA,"",25,2,25,11,40,"PM",5,9,0,0,0,NA,"CAMDEN","336.9",5,50,4,1,12,"E","MPBF",4,"9,072","1","Y","SINGLE MAIN TRACK","2","136.0",1,"SSW","088359",41,"Y","",NA,0,"",3,0,0,0,1,0,0,0,0,0,69,0,21,0,0,2,0,0,0,0,"200,806","320,829","M204","",0,0,0,0,"M204",1,"2",12,"521,635",NA,"05C103",0,0,0,1,0,0,1,7,40,NA,NA,1,5,NA,"CL",NA,"",NA,"326",NA,2025,0,0,0,0,0,0,"OUACHITA",103,NA,NA,NA,"N","5965",2,"TRAIN MPBFW-25 HEADING WESTBOUND HAD LOADED PIPE CARS STRIKE THE OUACHITA RIVER BRIDGE DUE TO SHIFTE","D LOAD. AFTER FURTHER INVESTIGATION, IT WAS FOUND THAT THE PRODUCT IS NOT SECURED ON THE PLATFORM IN","A MANNER THAT WOULD PREVENT LOAD SHIFT UNDER NORMAL RAILROAD MOVEMENTS COMING FROM CUSTOMER, RESULT","ING IN TWO CARS DERAILING.","","","","","","","","","","","",0,33.597795,-92.825863,1,1,"Q","J","","PINE BLUFF SUB"
25,1,"CSX","000222894",NA,NA,"","",25,1,"CSX","000222894",NA,"",25,1,30,7,1,"PM",1,4,0,0,0,NA,"OLD CHATHAM","0174.1",36,21,4,1,25,"R","M425",4,"11,880","1","Y","SINGLE MAIN TRACK","3","0026.0",1,"TTZX","084630",16,"N","",NA,0,"",3,0,0,0,0,0,0,0,0,0,62,0,74,0,0,0,0,1,0,0,"40,179","8,457","H019","",0,0,0,0,"H019",1,"3",25,"48,636",NA,"36C021",0,0,0,1,0,1,0,9,31,9,31,1,1,NA,"1",NA,"",NA,"304",NA,2025,0,0,0,0,0,0,"COLUMBIA",21,0,0,NA,"N","9339",3,"M42530 WAS SECURED WITH ONE HANDBRAKE ON MAIN AND WENT LITE POWER TO PICK UP 14 CARS FROM INTERCHANG","E. UPON ARRIVING BACK, THE CONUDCTOR STATED THAT HE RELEASED THE HANDBRAKE AND CHECKED 2 ADDITIONALS","CARS FOR HANDBRAKES. THE 16TH CAR IN THE TRAIN DERAILED DUE HANDBRAKE APPLIED CAUSING DAMAGE TO WHE","ELS.","","","","","","","","","","","",0,42.390909,-73.558228,1,2,"J","A","","BERKSHIRE"
25,1,"SLWC","250103003",NA,NA,"","",25,1,"SLWC","250103003",NA,"",25,1,3,10,0,"AM",1,10,0,0,0,NA,"STROUD","478.8",40,45,2,1,4,"R","SLWC",4,"9,081","1","Y","SINGLE MAIN","1","2.76",1,"SKOL","925026",18,"Y","SKOL",925102,14,"Y",4,0,0,0,0,0,0,0,0,0,66,0,18,0,0,7,0,0,0,0,"69,097","340,000","E85C","",0,0,0,0,"E85C",1,"1",4,"409,097",NA,"40C081",0,0,0,1,0,1,0,3,NA,3,NA,1,5,NA,"3",NA,"",NA,"281",NA,2025,0,0,0,0,0,0,"LINCOLN",81,NA,NA,NA,"N","4106",1,"ON 1/3/2025 THE SLWC 407 WENT INTO EMERGENCY AFTER DEPARTING STROUD. THE CONDUCTOR WALKED BACK DISCO","VERING A TOTAL OF 7 CARS DERAILED. SLWC MANAGEMENT TEAM RESPONDED TO INVESTIGATE. AN OPEN DOOR ON A","LOAD OF ROCK WAS IDENTIFIED AS THE INITIAL CAUSE. NO INJURIES OR HAZMAT INVOLVED.","","","","","","","","","","","","",0,35.744976,-96.682154,2,2,"P","","","SOONER"
25,1,"KCT","B25010614",25,1,"BNSF","KS0125102",25,1,"KCT","B25010614",NA,"",25,1,5,8,5,"PM",1,36,0,0,0,NA,"KANSAS CITY","0.2",29,13,3,6,30,"E","HGAL",4,"14,981","1","Y","MAIN 2 TRACK","3","237706",1,"DMIX","190137",140,"Y","DMIX",190137,140,"Y",2,0,0,0,1,0,0,0,0,0,97,0,54,0,0,12,0,0,0,0,"651,308","1,014,873","E61C","",0,0,0,0,"E61C",1,"3",30,"1,666,181",NA,"29C095",0,0,0,1,0,1,0,10,45,10,45,1,6,NA,"3",NA,"",NA,"232",NA,2025,0,0,0,0,0,0,"JACKSON",95,NA,NA,NA,"N","7974",2,"BNSF H-GALKCK1-04A TRAVERSING WESTBOUND ON KCT MAIN 2 TRACK REPORTING EMERGENCY TO KCT DISPATCHER DU","E TO UDE.  AFTER INVESTIGATION IT WAS DETERMINED DERAILING 12 RAILCARS DUE TO BROKEN RIM ON RAILCAR","DMIX 190137. NO HAZMAT RELEASED.","","","","","","","","","","","","",0,39.114566,-94.47055,1,1,"Q","","","KANSAS CITY TERMINAL"
25,1,"BNSF","PR0125102",NA,NA,"","",25,1,"BNSF","PR0125102",NA,"",25,1,7,11,38,"AM",1,0,0,0,0,NA,"HASTINGS","157.4",31,20,2,1,4,"E","YHAS",4,"3,586","7","Y","0106","1","0",2,"ETPX","200352",24,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,4,0,85,0,0,0,0,2,0,0,"14,375","30,154","M101","",0,0,0,0,"M101",2,"1",4,"44,529",NA,"31C001",0,0,0,1,0,1,1,4,8,4,8,1,6,NA,"1",NA,"",NA,"135",NA,2025,0,0,0,0,0,0,"ADAMS",1,NA,NA,NA,"N","5373",3,"Y-HAS1611-07A SHOVING INTO 106 TRACK DERAILED 2 RAILCARS DUE TO SNOW, ICE, MUD, GRAVEL, COAL, SAND,","ETC. ON TRACK.  NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,40.583042,-98.411723,2,5,"K","","","HASTINGS"
25,1,"CSX","000222742",NA,NA,"","",25,1,"CSX","000222742",NA,"",25,1,24,3,30,"AM",1,0,0,0,0,NA,"INDIANAPOLIS","0009.0",18,4,4,1,6,"E","Y396",3,"0","7","Y","007","1","0000.0",2,"PADX","000008",3,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,25,0,13,0,0,5,0,0,0,0,"13,921","35,092","M411","",0,0,0,0,"M411",2,"1",6,"49,013",NA,"18C063",0,0,0,1,0,1,0,5,NA,5,NA,1,4,NA,"1",NA,"",NA,"120",NA,2025,0,0,0,0,0,0,"HENDRICKS",63,NA,NA,NA,"N","2316",1,"Y39623 WAS PULLING A CUT OF 38 CARS OUT OF CLASS TRACK 007 AND DERAILED 5 CARS ON THE EAST END OF TH","E  NORTH CLASS LEAD.","","","","","","","","","","","","","",3,39.759798,-86.327516,2,5,"","","","INDIANAPOLIS TERMINA"
25,1,"BNSF","HL0125204",25,1,"XHEG","INDUSTRY",25,1,"BNSF","HL0125204",NA,"083690G",25,1,17,11,29,"AM",7,0,0,0,0,NA,"DAWSON","130.3",31,45,2,1,19,"E","JMPM",4,"0","A","Y","SINGLE MAIN TRACK","4","89.35",1,"HZGX","018100",1,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"8,154","23,741","M308","",0,0,0,0,"M308",1,"4",19,"31,895",NA,"31C147",0,0,0,1,0,1,0,3,29,3,29,1,6,NA,"1",NA,"",NA,"181",NA,2025,0,0,0,0,0,0,"RICHARDSON",147,NA,NA,NA,"N","405",2,"HERZOG MPM MACHINE WAS TRAVERSING ON SINGLE MAIN TRACK AND STRUCK A SEMI TRUCK THAT WENT THROUGH THE","GATES AT THE HGX. NO HAZMAT RELEASED.  INDUSTRY HAD $8,154 IN EQUIPMENT DAMAGES.","","","","","","","","","","","","","",0,40.12655,-95.83064,1,1,"Q","","","ST JOSEPH"
25,1,"MBTA","2509",NA,NA,"","",25,1,"MBTA","2509",NA,"",25,1,8,11,29,"AM",12,0,0,0,0,NA,"BOSTON","219.5",25,5,2,1,1,"E","SWIT",4,"0","7","Y","TRACK 18","1","",2,"MBTA","001605",10,"N","",NA,0,"",1,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,"51,200","0","H306","",0,0,0,0,"H306",2,"1",1,"51,200",NA,"25C025",0,0,0,1,0,1,1,1,6,1,6,1,1,NA,"3",NA,"",NA,"630",NA,2025,0,0,0,0,0,0,"SUFFOLK",25,NA,NA,NA,"N","810",1,"DATE AND TIME OF INCIDENT REMAINS UNCONFIRMED. INCIDENT OCCURRED SOME TIME BETWEEN THE NIGHT OF 1/10","/25 AND VERY EARLY HOURS OF 1/13/25 IN READVILLE YARD, ON TRACK 18. COACH 1605 WAS SHOVED WEST INTO","THE SKATE, AND 
THEN PULLED EAST, CAUSING SIGNIFICANT DAMAGE. INCIDENT IS UNDER INVESTIGATION. (EMP","LOYEES INVOLVED INCLUDE BOTH SWITCHING CREWS OVER THE WEEKEND, AS EXACT TIMING IS UNKNOWN). A WHOLE","INVESTIGATION WAS DONE ON IT. THERE IS NO CAMERA FOOTAGE, OR RADIO RECORDINGS. THERE IS NO WAY TO DE","FINE EXACTLY WHERE THE CONDUCTOR WAS AT THE TIME OF THE SHOVE. REPORT WAS ACCEPTED BY THE MBTA SO NO","FURTHER ACTION WILL BE TAKEN.","","","","","","","","",0,42.238696,-71.128999,2,5,"","","","SYSTEM"
25,1,"UP","0125GP005",NA,NA,"","",25,1,"UP","0125GP005",NA,"",25,1,6,8,25,"AM",9,0,0,0,0,NA,"NORTH PLATTE","288.02",31,4,2,2,3,"E","YNP0",4,"3,486","7","Y","YARD 151","1","",2,"CIBX","101070",3,"Y","",NA,0,"",2,0,0,0,0,0,0,0,0,0,26,0,6,0,0,3,0,0,0,0,"146","193,890","M409","",0,0,0,0,"M409",2,"1",3,"194,036",NA,"31C111",0,0,0,2,0,0,0,1,25,NA,NA,1,6,NA,"CL",NA,"",NA,"677",NA,2025,0,0,0,0,0,0,"LINCOLN",111,NA,NA,NA,"N","2103",2,"YNP05R-06 TRIMMING OUT CARS FROM EAST BOWL, SHOVING BACK INTO BOWL TRACK 50 WHEN THE EMPLOYEE HEARD","SOME NOISE AND LOOKED BACK TO SEE WE HAD 3 CARS TRAVELING DOWN THE ADJACENT TRACK AND DERAILED. THE","EMPLOYEE HAD PROPERLY LINED AND RESTORED HASP TO THE 50 SWITCH AND HAD SHOVED 3 CARS OVER THE IMPACT","ED AREA AS THE EMPLOYEE WAS POSITIONED ON THE WEST END CAR PROTECTING THE SHOVE AND CONTROLLING THE","MOVEMENT. INVESTIGATION CONCLUDED THAT A METAL BRACKET CAUGHT THE CARS AND WAS DRUG INTO THE SWITCHP","OINTS CAUSING THE POINTS TO OPEN AND THE TRAILING CARS TO ROLL DOWN THE WRONG ROUTE FORCING THE WHEE","LS TO COME OFF THE RAIL. ALL CARS WERE UPRIGHT AND NO CONTENTS WERE RELEASED.","","","","","","","","",3,41.146624,-100.834325,2,5,"","","","NORTH PLATTE TERMINA"
25,1,"WC","1718752",NA,NA,"","",25,1,"WC","1718752",NA,"",25,1,19,8,35,"PM",1,0,0,0,0,NA,"GARY","45.4",18,4,4,1,5,"E","R981",3,"1,932","1","Y","11 NORTH","1","",2,"CSTX","376395",66,"N","",NA,0,"",1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,3,0,0,"17,000","0","H307","",0,0,0,0,"H307",2,"1",5,"17,000",NA,"18C089",0,0,0,1,0,1,0,7,5,7,5,1,4,NA,"3",NA,"",NA,"204",NA,2025,0,0,0,0,0,0,"LAKE",89,NA,NA,NA,"N","3300",2,"THE CREW WAS IN THE PROCESS OF PUSHING EASTWARD INTO KN11 WHILE HOLDING 68 CARS WHEN THEY DERAILED T","HREE CARS. THE CAUSE OF THEINCIDENT WAS THE YARDMASTER WHO FAILED TO PRETECT THE SHOVE VIA THE CAMER","A.","","","","","","","","","","","","",0,41.617707,-87.367025,2,5,"","","","MATTESON"
25,1,"WC","1718646",NA,NA,"","",25,1,"WC","1718646",NA,"",25,1,17,7,52,"AM",12,0,0,0,0,NA,"GARY","45.4",18,37,2,1,0,"","K903",NA,"10,968","1","Y","LEAD","1","",2,"BNSF","255097",5,"N","",NA,0,"",2,0,0,0,0,0,0,0,0,0,60,0,93,0,0,0,0,1,0,0,"64,000","0","H018","",0,0,0,0,"H018",2,"1",5,"96,000",NA,"18C089",0,0,0,1,0,1,0,2,52,2,52,1,4,NA,"3",NA,"",NA,"500",NA,2025,0,0,0,0,0,0,"LAKE",89,NA,NA,NA,"N","9971",1,"DURING NORMAL HUMP OPERATIONS, 3 EMPTY TANK CARS WERE HUMPED TOGETHER INTO KC37 FOLLOWED BY 2 EMPTY","TANK CARS. THE CARS PUNCHED OUT OF THE KC37 INERT RETARDER, ONTO THE LEAD, AND COLLIDED WITH THE ASS","IGNMENT (K90391-17) THAT WAS DOUBLING UP AT THE TIME. UPON INVESTIGATION, WE IDENTIFIED MULTIPLE DEF","ICIENCIES; HAND BRAKE WAS NEVER APPLIED BY UTILITY, KNUCKLES WERE CLOSED ON THE CARS, AND THE YARD C","OORDINATOR FAILED TO ENSURE THE 1ST CAR WAS PROPERLY SECURED BEFORE CONTINUING TO HUMP INTO TRACK.","","","","","","","","","","",1,41.617707,-87.367025,2,5,"","","","MATTESON"
25,1,"WC","1718646",NA,NA,"","",25,1,"WC","1718646",NA,"",25,1,17,7,52,"AM",12,5,1,0,0,NA,"GARY","45.4",18,37,2,1,5,"E","RKK0",4,"1,015","7","Y","KC37","1","",2,"CBTX","788318",4,"N","",NA,0,"",3,0,0,0,0,0,0,0,0,0,44,0,23,0,0,0,0,1,0,0,"32,000","0","H018","",0,0,0,0,"H018",2,"1",5,"96,000",NA,"18C089",0,0,0,1,0,0,0,3,15,NA,NA,3,4,NA,"3",NA,"",NA,"502",NA,2025,0,0,0,0,0,0,"LAKE",89,NA,NA,NA,"N","",0,"DURING NORMAL HUMP OPERATIONS, 3 EMPTY TANK CARS WERE HUMPED TOGETHER INTO KC37 FOLLOWED BY 2 EMPTY","TANK CARS. THE CARS PUNCHED OUT OF THE KC37 INERT RETARDER, ONTO THE LEAD, AND COLLIDED WITH THE ASS","IGNMENT (K90391-17) THAT WAS DOUBLING UP AT THE TIME. UPON INVESTIGATION, WE IDENTIFIED MULTIPLE DEF","ICIENCIES; HAND BRAKE WAS NEVER APPLIED BY UTILITY, KNUCKLES WERE CLOSED ON THE CARS, AND THE YARD C","OORDINATOR FAILED TO ENSURE THE 1ST CAR WAS PROPERLY SECURED BEFORE CONTINUING TO HUMP INTO THE TRAC","K.","","","","","","","","","",1,41.617707,-87.367025,2,5,"","","","MATTESON"
25,1,"BNSF","RD0125116",25,1,"UP","0125HL048",25,1,"BNSF","RD0125116",NA,"",25,1,15,3,30,"PM",1,0,0,0,0,NA,"ENID","544.3",40,35,2,1,5,"E","YENI",3,"6,881","7","Y","8119","1","0",2,"BN","468177",13,"Y","",NA,0,"",3,0,0,0,0,0,0,0,0,0,50,0,6,0,0,7,0,3,0,0,"129,553","0","T111","",0,0,0,0,"T111",2,"1",5,"193,814",NA,"40C047",0,0,0,1,0,2,1,7,31,7,31,1,5,NA,"1",NA,"",NA,"182",NA,2025,0,0,0,0,0,0,"GARFIELD",47,0,0,NA,"N","3211",4,"Y-ENI1021-15A WAS MAKING PULL AHEAD MOVES ON UP YARD TRACK AND DERAILED 10 RAILCARS DUE TO WIDE GAGE","(DUE TO DEFECTIVE OR MISSING SPIKES OR OTHER RAIL FASTENERS). NO HAZMAT RELEASED.","","","","","","","","","","","","","",0,36.408091,-97.870958,2,5,"K","","","AVARD"
25,1,"UP","0125HL025",NA,NA,"","",25,1,"UP","0125HL025",NA,"",25,1,17,10,30,"PM",1,12,0,0,0,NA,"NORTH ENID","338.75",40,41,4,1,8,"E","MWTF",2,"17,381","1","Y","YARD 001","1","",2,"GACX","054514",121,"N","",NA,0,"",2,0,1,0,0,0,0,0,0,0,143,0,30,0,0,2,0,0,0,0,"31,688","68,846","T220","",0,0,0,0,"T220",2,"1",8,"165,226",NA,"40C047",0,0,0,1,0,1,0,31,30,31,30,3,5,NA,"CL",NA,"",NA,"400",NA,2025,0,0,0,0,0,0,"GARFIELD",47,NA,NA,NA,"N","12123",2,"MWTFW-16 WAS PULLING THROUGH 1 TRACK AT ENID (HM340) TO MAKE A 54-CAR REAR END SET OUT. THEY HAD APP","ROXIMATELY 2,000 FEET TO GO TO BE IN THE CLEAR AND THEY WENT INTO EMERGENCY. THE AIR DID NOT RECOVER",", AND THE CREW FOUND THEY HAD 4 CARS DERAILED DUETO BROKEN RAIL. THEIR DERAILED CARS STRUCK THE CARS","IN 2 TRACK, ADJACENT TO THEM, RESULTING IN 2 OF THOSE CARS TO DERAIL AND 8 TOTAL CARS WERE DAMAGED.","","","","","","","","","","","",0,36.433599,-97.863159,2,5,"K","","","ENID SUB"
25,1,"UP","0125HL025",NA,NA,"","",25,1,"UP","0125HL025",NA,"",25,1,17,10,30,"PM",1,0,0,0,0,NA,"NORTH ENID","338.75",40,41,4,1,0,"E","",NA,"3,243","6","N","YARD 001","1","",2,"CEFX","310377",30,"N","",NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2,0,0,"64,692","0","T220","",0,0,0,0,"T220",2,"1",8,"165,226",NA,"40C047",0,0,0,0,0,0,0,NA,NA,NA,NA,1,5,NA,"CL",NA,"",NA,"400",NA,2025,0,0,0,0,0,0,"GARFIELD",47,NA,NA,NA,"N","3145",0,"MWTFW-16 WAS PULLING THROUGH 1 TRACK AT ENID (HM340) TO MAKE A 54-CAR REAR END SET OUT. THEY HAD APP","ROXIMATELY 2,000 FEET TO GO TO BE IN THE CLEAR AND THEY WENT INTO EMERGENCY. THE AIR DID NOT RECOVER",", AND THE CREW FOUND THEY HAD 4 CARS DERAILED DUETO BROKEN RAIL. THEIR DERAILED CARS STRUCK THE CARS","IN 2 TRACK, ADJACENT TO THEM, RESULTING IN 2 OF THOSE CARS TO DERAIL AND 8 TOTAL CARS WERE DAMAGED.","","","","","","","","","","","",0,36.433599,-97.863159,2,5,"K","","","ENID SUB"
